id,pn,num,company_name,aog_status,create_time,PNR_ID
321625,67600014-1,1.0,北京飞机维修工程有限公司天津分公司,Done,2025-08-16 15:31:57,21-5X-11
321625,67600014-1,1.0,北京飞机维修工程有限公司天津分公司,Done,2025-08-16 15:31:57,21-5X-40
322979,AW2835AB06,1.0,昆明航空有限公司,Done,2025-08-21 10:23:49,21-3x-07-B
322990,69-37334-312,1.0,昆明航空有限公司,Confirm,2025-08-21 10:44:00,21-3x-07
323261,3214972-1,1.0,东方航空,Done,2025-08-22 10:12:59,21-6X-18
323640,51090160-1,1.0,昆明航空有限公司,Done,2025-08-23 16:56:33,21-6X-14
323751,21933-01AD,1.0,金鹏航空有限责任公司,Done,2025-08-24 10:23:42,21-3x-02
323757,7121-19971-01AC,1.0,金鹏航空有限责任公司,Done,2025-08-24 10:52:45,21-3x-02
323789,21230-10BA,1.0,金鹏航空有限责任公司,Done,2025-08-24 13:42:05,21-3x-03
323882,3214972-1,1.0,苏南瑞丽航空有限公司,Done,2025-08-25 02:37:09,21-6X-18
324944,396608-1,1.0,中国航空器材有限责任公司,Done,2025-08-28 10:56:55,21-5X-03
325121,67600014-1,1.0,昆明航空有限公司,Done,2025-08-28 20:16:19,21-5X-11
325121,67600014-1,1.0,昆明航空有限公司,Done,2025-08-28 20:16:19,21-5X-40
325143,1150002-1,1.0,昆明航空有限公司,Done,2025-08-29 00:31:05,21-5X-13
325357,3214972-1,1.0,东方航空,Done,2025-08-29 18:15:13,21-6X-18
326682,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2025-09-04 12:43:06,21-5X-11
326682,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2025-09-04 12:43:06,21-5X-40
327213,21230-12BB,1.0,苏南瑞丽航空有限公司,Done,2025-09-05 22:11:53,21-3x-03
327236,21933-01AA,1.0,苏南瑞丽航空有限公司,Done,2025-09-05 23:06:44,21-3x-02
327535,1019439-1-001,1.0,奥凯航空有限公司天津分公司,Done,2025-09-07 15:13:22,21-3X-01
328415,21933-01AD,1.0,苏南瑞丽航空有限公司,Confirm,2025-09-10 10:33:33,21-3x-02
328504,398908-5,1.0,昆明航空有限公司,Done,2025-09-10 13:32:57,21-5X-35
328504,398908-5,1.0,昆明航空有限公司,Done,2025-09-10 13:32:57,21-6X-19
329288,21933-01AA,1.0,苏南瑞丽航空有限公司,Done,2025-09-12 14:50:33,21-3x-02
329991,2215240-1,1.0,苏南瑞丽航空有限公司,Done,2025-09-15 13:21:03,21-5X-04
331596,21230-10BA,1.0,金鹏航空有限责任公司,Confirm,2025-09-19 16:50:11,21-3x-03
332028,3214972-1,1.0,东海航空有限公司,Done,2025-09-21 15:46:03,21-6X-18
332853,4101054,1.0,中国邮政航空有限责任公司,Done,2025-09-23 17:26:37,21-2x-25
332853,4101054,1.0,中国邮政航空有限责任公司,Done,2025-09-23 17:26:37,21-2x-24
334449,624018-1,1.0,金鹏航空有限责任公司,Done,2025-09-28 21:14:19,21-6X-01
335763,824392-2-003,1.0,中国邮政航空有限责任公司,Confirm,2025-10-03 17:18:12,21-3X-01
335830,824392-1-003,1.0,中国邮政航空有限责任公司,Done,2025-10-04 00:34:14,21-3X-01
336443,398908-5,1.0,昆明航空有限公司,Done,2025-10-07 01:58:39,21-5X-35
336443,398908-5,1.0,昆明航空有限公司,Done,2025-10-07 01:58:39,21-6X-19
336714,2214275-1,1.0,昆明航空有限公司,Done,2025-10-08 11:10:35,21-5X-26
338351,572757-1,1.0,虚拟客户,Done,2025-10-13 13:53:14,21-5X-29
339006,3214972-1,1.0,东方航空,Done,2025-10-15 09:40:09,21-6X-18
339383,3290206-1,1.0,山东航空股份有限公司,Done,2025-10-15 22:18:01,21-5X-36
340747,645242-1,1.0,东海航空有限公司,Done,2025-10-20 10:08:11,21-2x-28
340750,65-52810-64,1.0,东海航空有限公司,Done,2025-10-20 10:08:11,21-5X-02
341921,645242-1,1.0,东海航空有限公司,Done,2025-10-23 02:06:44,21-2x-28
344029,641172-1,1.0,东方航空,Done,2025-10-29 15:26:27,21-5X-30
346335,398908-5,1.0,昆明航空有限公司,Done,2025-11-06 09:27:11,21-5X-35
346335,398908-5,1.0,昆明航空有限公司,Done,2025-11-06 09:27:11,21-6X-19
346672,65-52810-64,1.0,河北航空有限公司,Done,2025-11-07 01:29:41,21-5X-02
352464,398908-5,1.0,昆明航空有限公司,Done,2025-11-25 13:44:24,21-5X-35
352464,398908-5,1.0,昆明航空有限公司,Done,2025-11-25 13:44:24,21-6X-19
352548,7123-19973-02AB,1.0,中国邮政航空有限责任公司,Done,2025-11-25 15:47:01,21-3X-01
352927,398908-5,1.0,昆明航空有限公司,Done,2025-11-26 16:13:11,21-5X-35
352927,398908-5,1.0,昆明航空有限公司,Done,2025-11-26 16:13:11,21-6X-19
355100,398908-5,1.0,中国航空器材有限责任公司,Done,2025-12-03 09:31:00,21-5X-35
355100,398908-5,1.0,中国航空器材有限责任公司,Done,2025-12-03 09:31:00,21-6X-19
358737,396608-1,1.0,东方航空,Done,2025-12-13 09:48:30,21-5X-03
360250,WL501RC1,1.0,中州航空有限责任公司,Done,2025-12-17 14:20:17,21-3x-07-A
363430,398908-3,1.0,中国邮政航空有限责任公司,Done,2025-12-27 07:29:31,21-5X-35
363430,398908-3,1.0,中国邮政航空有限责任公司,Done,2025-12-27 07:29:31,21-6X-19
370781,321942-1-1,1.0,北京飞机维修工程有限公司天津分公司,Done,2026-01-16 13:59:37,21-5X-16
373681,0123FA2,1.0,九元航空有限公司,Confirm,2026-01-23 22:38:38,21-2x-29
374051,67600014-1,1.0,山东航空股份有限公司,Done,2026-01-25 13:41:22,21-5X-11
374051,67600014-1,1.0,山东航空股份有限公司,Done,2026-01-25 13:41:22,21-5X-40
375850,67600014-1,1.0,奥凯航空有限公司天津分公司,Confirm,2026-01-30 20:26:42,21-5X-11
375850,67600014-1,1.0,奥凯航空有限公司天津分公司,Confirm,2026-01-30 20:26:42,21-5X-40
376097,398908-5,1.0,北京飞机维修工程有限公司天津分公司,Done,2026-02-01 02:32:35,21-5X-35
376097,398908-5,1.0,北京飞机维修工程有限公司天津分公司,Done,2026-02-01 02:32:35,21-6X-19
377296,2215280-1,1.0,苏南瑞丽航空有限公司,Done,2026-02-05 09:23:22,21-5X-04
377299,398908-5,1.0,昆明航空有限公司,Done,2026-02-05 09:30:04,21-5X-35
377299,398908-5,1.0,昆明航空有限公司,Done,2026-02-05 09:30:04,21-6X-19
377733,2215280-1,1.0,苏南瑞丽航空有限公司,Confirm,2026-02-06 10:44:52,21-5X-04
378419,0123FA2A,1.0,昆明航空有限公司,Done,2026-02-09 09:43:33,21-2x-29
378659,21230-03AC,1.0,北京飞机维修工程有限公司重庆分公司,Done,2026-02-10 01:29:44,21-3x-03
379669,824392-2-003,1.0,苏南瑞丽航空有限公司,Done,2026-02-13 00:07:12,21-3X-01
381368,398908-5,1.0,昆明航空有限公司,Done,2026-02-21 13:15:40,21-5X-35
381368,398908-5,1.0,昆明航空有限公司,Done,2026-02-21 13:15:40,21-6X-19
382462,398908-3,1.0,金鹏航空有限责任公司,Done,2026-02-25 23:20:30,21-5X-35
382462,398908-3,1.0,金鹏航空有限责任公司,Done,2026-02-25 23:20:30,21-6X-19
384979,67600014-1,1.0,海南航空控股股份有限公司,Confirm,2026-03-06 02:12:30,21-5X-11
384979,67600014-1,1.0,海南航空控股股份有限公司,Confirm,2026-03-06 02:12:30,21-5X-40
387006,398908-5,1.0,昆明航空有限公司,Done,2026-03-12 09:39:26,21-5X-35
387006,398908-5,1.0,昆明航空有限公司,Done,2026-03-12 09:39:26,21-6X-19
389516,720737-6,1.0,东海航空有限公司,Done,2026-03-19 10:05:54,21-3x-05
391175,4101054,1.0,九元航空有限公司,Done,2026-03-24 05:10:05,21-2x-25
391175,4101054,1.0,九元航空有限公司,Done,2026-03-24 05:10:05,21-2x-24
