CSCOD,MENGE,EBELN,BSART,ADPRI,BEDAT,LIFNR,WAERS,ZZSTORT,MATNR,NETPR,NETWR,ZZJRRQ,ZZGHRQ,ZXLTAT
MU,1,4100010586,HQY,AOG,20181115,1000000155,RMB,B737NG,3A296-0007-01-1,14520.87,14520.87,20181116,20181211,25.0
MU,1,4100010603,HQY,AOG,20181120,1000000141,RMB,B737NG,1152466-250,1,1,20181121,20190603,194.0
MU,1,4100010593,HQY,AOG,20181117,1000000155,RMB,B737NG,980-4750-003,8080.09,8080.09,20181117,20181129,12.0
MU,1,4100010556,HQY,AOG,20181109,1000000155,RMB,B737NG,2061-15-1,60864.88,60864.88,20181110,20190409,150.0
MU,1,4100010500,HQY,AOG,20181029,1000000155,RMB,B737NG,2061-15-1,53390.92,53390.92,20181106,20190301,115.0
MU,1,4100010502,HQY,AOG,20181030,1000000141,RMB,B737NG,4100387-003-03,1,1,20181101,20181127,26.0
MU,1,4100010472,HQY,AOG,20181019,1000000155,RMB,B737NG,174101-02-03,8877.64,8877.64,20181019,20181023,4.0
MU,1,4100010479,HQY,CRT,20181021,1000000155,RMB,B737NG,2061-15-1,57117.26,57117.26,20181022,20190311,140.0
MU,1,4100010569,HQY,AOG,20181111,1000000141,RMB,B737NG,4081600-940,1,1,20181119,20190122,64.0
MU,1,4100010570,HQY,AOG,20181111,1000000141,RMB,B737NG,4081600-940,1,1,20181119,20190211,84.0
MU,1,4100010573,HQY,AOG,20181112,1000000155,RMB,B737NG,2061-15-1,14200.96,14200.96,20181114,20181217,33.0
MU,1,4100010620,HQY,AOG,20181124,1000000141,RMB,B737NG,GM10603,1,1,20181124,20200629,583.0
MU,1,1600000909,HQY,AOG,20190108,1000000141,RMB,B737NG,20798-01,0,0,20190110,20190412,92.0
MU,1,4100010659,HQY,NOR,20181205,1000000155,RMB,B737NG,18-1738-12,1564.67,1564.67,20181207,20181210,3.0
MU,1,4100010714,HQY,AOG,20181218,1000000155,RMB,B737NG,3215618-5,24082.69,24082.69,20181218,20181220,2.0
MU,1,16SL77298,HQY,NOR,20181207,0000001143,USD,B737NG,162A1100-9,55750,55750,20181210,20200602,540.0
MU,1,16SL77299,HQY,NOR,20181207,0000001143,USD,B737NG,161A1100-39,55750,55750,20181210,20200529,536.0
MU,1,16SL77300,HQY,NOR,20181207,0000001143,USD,B737NG,161A1100-40,55750,55750,20181210,20200529,536.0
MU,1,4100010721,HQY,AOG,20181219,1000000155,RMB,B737NG,1151952-19,46980.89,46980.89,20190101,20190122,21.0
MU,1,4100010676,HQY,AOG,20181208,1000000155,RMB,B737NG,2612312-1,4658.09,4658.09,20181210,20181211,1.0
MU,1,4100010681,HQY,CRT,20181209,1000000155,RMB,B737NG,4081600-930,66473.73,66473.73,20181210,20181217,7.0
MU,1,4100010731,HQY,CRT,20181221,1000000155,RMB,B737NG,5145-1-64,23142.98,23142.98,20190101,20190115,14.0
MU,1,1600002286,HQY,AOG,20190116,1000000155,RMB,B737NG,940-0351-001,28774.3,28774.3,20190121,20190124,3.0
MU,1,4100010705,HQY,AOG,20181214,1000000141,RMB,B737NG,2030157-102,1,1,20181215,20190128,44.0
MU,1,4100010758,HQY,AOG,20181226,1000000141,RMB,B737NG,285W0024-1M,1,1,20190101,20190101,1.0
MU,1,4100010704,HQY,AOG,20181214,1000000155,RMB,B737NG,382000-1001,6085.12,6085.12,20181214,20190101,18.0
MU,1,4100010755,HQY,AOG,20181226,1000000141,RMB,B737NG,2061-15-1,1,1,20190101,20190424,113.0
MU,1,1600003054,HQY,CRT,20190119,1000000141,RMB,B737NG,GM10503,0,0,20190120,20190408,78.0
MU,1,18SL77808,HQY,AOG,20181227,0000001143,USD,B737NG,113A2100-73,1,1,20190102,20190111,9.0
MU,1,4100010658,HQY,AOG,20181205,1000000155,RMB,B737NG,2061-15-1,32840.46,32840.46,20181207,20190226,81.0
MU,1,1600010372,HQY,AOG,20190214,1000000012,RMB,B737NG,1151952-19,100,100,20190216,20190329,41.0
MU,1,1600011299,HQY,AOG,20190215,1000000141,RMB,B737NG,2061-15-1,100,100,20190216,20190218,2.0
MU,1,1600001486,HQY,AOG,20190113,1000000141,RMB,B737NG,GM10503,1,1,20190115,20191230,349.0
MU,1,1600011371,HQY,CRT,20190216,1000000141,RMB,B737NG,1FA14012-8,0.01,0.01,20190216,20190330,42.0
MU,1,1600001998,HQY,AOG,20190115,1000000155,RMB,B737NG,155016-20-11,0,0,20190211,20190211,1.0
MU,1,1600008678,HQY,AOG,20190202,1000000141,RMB,B737NG,174101-02-03,100,100,20190213,20190213,1.0
MU,1,1600002280,HQY,AOG,20190116,0000003381,USD,B737NG,174101-02-01,2.13,14.6,20190218,20200918,578.0
MU,1,1600009053,HQY,AOG,20190203,1000000012,RMB,B737NG,305RAA1,34740.85,34740.85,20190211,20190218,7.0
MU,1,1600013212,HQY,AOG,20190222,1000000012,RMB,B737NG,100-0016-01,6899.2,6899.2,20190308,20190422,45.0
MU,1,1600003067,HQY,AOG,20190121,1000000141,RMB,B737NG,3215618-5,0,0,20190124,20190218,25.0
MU,1,1600023388,HQY,CRT,20190326,1000000012,RMB,B737NG,892480,893.42,893.42,20190330,20190404,5.0
MU,1,1600017153,HQY,CRT,20190308,1000000141,RMB,B737NG,980-6032-003,5620.8,5620.8,20190313,20190315,2.0
MU,1,1600024460,HQY,CRT,20190327,1000000012,RMB,B737NG,2206400-2,74398.92,74398.92,20190328,20190412,15.0
MU,1,1600018494,HQY,AOG,20190312,1000000141,RMB,B737NG,01N65900,2780.19,2780.19,20190315,20190401,17.0
MU,1,1500001679,HQY,NOR,20190312,1000000141,RMB,B737NG,3890010-103,442.47,442.47,20190313,20190315,2.0
MU,1,1500001678,HQY,NOR,20190302,0000001143,USD,B737NG,113A2100-73,54031.39,361778,20190311,,
MU,1,1600019379,HQY,AOG,20190314,1000000360,RMB,B737NG,940-0351-001,100,100,20190327,20190401,5.0
MU,1,1600019346,HQY,CRT,20190314,1000000141,RMB,B737NG,174101-02-01,10960.6,10960.6,20190315,20190320,5.0
MU,1,4100003392,HQY,CRT,20140801,1000000106,RMB,B737NG,2030157-102,84920,84920,20140801,20140901,31.0
MU,1,4100003394,HQY,CRT,20140803,1000000155,RMB,B737NG,65-52810-57,1424.87,1424.87,20140804,20140804,1.0
MU,1,4100003520,HQY,CRT,20140903,1000000155,RMB,B737NG,66087,5904.83,5904.83,20140903,20140905,2.0
MU,1,4100003562,HQY,AOG,20140921,1000000012,RMB,B737NG,5145-1-64,50728.62,50728.62,20140922,20141104,43.0
MU,1,4100003396,HQY,CRT,20140804,1000000155,RMB,B737NG,2206400-2,51592.69,51592.69,20140804,20140811,7.0
MU,1,4100003583,HQY,AOG,20140928,1000000152,RMB,B737NG,251A2160-2,1,1,20140929,20141105,37.0
MU,1,4100003397,HQY,AOG,20140804,1000000225,RMB,B737NG,60-755100-5,0,0,20140805,20140806,1.0
MU,1,4100003400,HQY,AOG,20140805,1000000141,RMB,B737NG,3214446-4,1,1,20140806,20140812,6.0
MU,1,4100003477,HQY,AOG,20140821,1000000225,RMB,B737NG,285A1300-1,0,0,20140821,20141023,63.0
MU,1,4100003538,HQY,AOG,20140908,1000000106,RMB,B737NG,8-930-03,1,1,20140909,20140912,3.0
MU,1,4100003401,HQY,CRT,20140806,1000000155,RMB,B737NG,2612312-1,14704.23,14704.23,20140806,20140807,1.0
MU,1,4100003403,HQY,CRT,20140806,1000000106,RMB,B737NG,141A4810-37,947.82,947.82,20140806,20140808,2.0
MU,1,4100003534,HQY,CRT,20140906,1000000142,RMB,B737NG,HG2050AC11,479482.05,479482.05,20140906,20141013,37.0
MU,1,4100003585,HQY,AOG,20140928,1000000225,RMB,B737NG,6355C0001-01,1,1,20140929,20141008,9.0
MU,1,4100003484,HQY,CRT,20140824,1000000155,RMB,B737NG,398908-3,17485.58,17485.58,20140825,20140916,22.0
MU,1,4100003565,HQY,CRT,20140923,1000000155,RMB,B737NG,5145-1-64,11435.52,11435.52,20140923,20141008,15.0
MU,1,4100003419,HQY,CRT,20140810,1000000106,RMB,B737NG,1024-4,1,1,20140811,20140917,37.0
MU,1,4100003493,HQY,AOG,20140826,1000000155,RMB,B737NG,2612312-1,1,1,20140829,20140916,18.0
MU,1,4100003495,HQY,CRT,20140827,1000000225,RMB,B737NG,822-1710-001,1,1,20140827,20140907,11.0
MU,1,4100003371,HQY,CRT,20140727,1000000106,RMB,B737NG,930-1000-001,1,1,20140727,20140911,46.0
MU,1,4100003377,HQY,AOG,20140727,1000000142,RMB,B737NG,162700-100,1,1,20140729,20140729,1.0
MU,1,4100003376,HQY,AOG,20140727,1000000106,RMB,B737NG,398908-3,7413.53,7413.53,20140729,20140806,8.0
MU,1,4100003543,HQY,CRT,20140912,1000000155,RMB,B737NG,398908-4,36696.81,36696.81,20140912,20141027,45.0
MU,1,4100003547,HQY,CRT,20140916,1000000106,RMB,B737NG,C17001BA01,746.93,746.93,20140916,20140916,1.0
MU,1,4100003546,HQY,CRT,20140916,1000000142,RMB,B737NG,241-298-002-015,31029.06,31029.06,20140916,20140924,8.0
MU,1,4100003444,HQY,CRT,20140813,1000000155,RMB,B737NG,2041444-0401,11445.89,11445.89,20140813,20140818,5.0
MU,1,4100003382,HQY,CRT,20140729,1000000155,RMB,B737NG,5145-1-64,16347.14,16347.14,20140729,20140808,10.0
MU,1,4100003584,HQY,AOG,20140928,1000000152,RMB,B737NG,100-3020-400,1,1,20140929,20150116,109.0
MU,1,4100003390,HQY,CRT,20140801,1000000106,RMB,B737NG,930-2000-001,1,1,20140804,20140806,2.0
MU,1,4100003391,HQY,CRT,20140801,1000000106,RMB,B737NG,930-1000-001,1,1,20140819,20140820,1.0
MU,1,4100003456,HQY,AOG,20140817,1000000141,RMB,B737-300,066-50008-0406,0,0,20140819,20140912,24.0
MU,1,4100003464,HQY,AOG,20140818,1000000225,RMB,B737-300,398116-1-1,0,0,20140818,20141216,120.0
MU,1,4100003466,HQY,CRT,20140818,1000000155,RMB,B737NG,761574B,152602.67,152602.67,20140818,20140828,10.0
MU,1,4100003518,HQY,AOG,20140902,1000000142,RMB,B737NG,5A3307-7,1,1,20140902,20140909,7.0
MU,1,4100003692,HQY,AOG,20141103,1000000155,RMB,B737NG,622-8971-022,1,1,20141104,20141107,3.0
MU,1,4100003782,HQY,CRT,20141123,1000000155,RMB,B737NG,1151968-1,15708.88,15708.88,20141128,20141218,20.0
MU,1,4100003608,HQY,AOG,20141002,1000000141,RMB,B737NG,3289562-5,1,1,20141013,20141118,36.0
MU,1,4100003610,HQY,AOG,20141003,1000000012,RMB,B737NG,6355C0001-01,1,1,20141013,20141022,9.0
MU,1,4100003780,HQY,AOG,20141122,1000000225,RMB,B737NG,0123FA2,1,1,20141122,20141229,37.0
MU,1,4100003613,HQY,AOG,20141006,1000000106,RMB,B737NG,1106-3AB,1,1,20141011,20141011,1.0
MU,1,4100003651,HQY,CRT,20141021,1000000155,RMB,B737NG,822-1604-101,224475.93,224475.93,20141022,20141115,24.0
MU,1,4100003657,HQY,CRT,20141022,1000000141,RMB,B737-300,1019439-1-001,1,1,20141024,20141108,15.0
MU,1,4100003795,HQY,AOG,20141127,1000000142,RMB,B737NG,398908-4,41497.43,41497.43,20141127,20150107,41.0
MU,1,4100003796,HQY,CRT,20141127,1000000106,RMB,B737-300,WL102AMS3,1,1,20141127,20141208,11.0
MU,1,4100003658,HQY,EXP,20141023,1000000225,RMB,B737NG,C16221KA02,1,1,20141023,20141127,35.0
MU,1,4100003665,HQY,AOG,20141024,1000000012,RMB,B737NG,2612312-1,1,1,20141029,20141105,7.0
MU,1,4100003716,HQY,AOG,20141107,1000000106,RMB,B737NG,2612312-1,1,1,20141120,20141205,15.0
MU,1,4100003722,HQY,CRT,20141108,1000000106,RMB,B737NG,R6200M3-13,1,1,20141109,20141118,9.0
MU,1,4100003802,HQY,AOG,20141201,1000000141,RMB,B737NG,2206400-2,1,1,20141203,20141212,9.0
MU,1,4100003624,HQY,AOG,20141011,1000000106,RMB,B737NG,67600014-1,1,1,20141011,20141103,23.0
MU,1,4100003622,HQY,AOG,20141010,1000000155,RMB,B737NG,H341BWM,1,1,20141013,20141107,25.0
MU,1,4100003623,HQY,CRT,20141010,1000000106,RMB,B737NG,3876287-1,1,1,20141011,20141013,2.0
MU,1,4100003728,HQY,CRT,20141109,1000000106,RMB,B737NG,761574B,118645.99,118645.99,20141113,20141118,5.0
MU,1,4100003729,HQY,CRT,20141109,1000000155,RMB,B737NG,1019439-1-001,40585.87,40585.87,20141113,20141121,8.0
MU,1,4100003674,HQY,AOG,20141027,1000000012,RMB,B737NG,HG2050AC07,1,1,20141029,20141029,1.0
MU,1,4100003671,HQY,AOG,20141027,1000000142,RMB,B737NG,69-37307-300,1,1,20141027,20141112,16.0
MU,1,4100003803,HQY,AOG,20141202,1000000106,RMB,B737-300,1019439-1-001,1,1,20141202,20141216,14.0
MU,1,4100003628,HQY,CRT,20141013,1000000155,RMB,B737NG,241-280-051-012,6475.44,6475.44,20141014,20141015,1.0
MU,1,4100003670,HQY,AOG,20141027,1000000225,RMB,B737NG,3810056-108,1,1,20141027,20141204,38.0
MU,1,4100003732,HQY,AOG,20141111,1000000106,RMB,B737NG,C16786HA02,1,1,20141111,20150108,58.0
MU,1,4100003735,HQY,AOG,20141111,1000000106,RMB,B737NG,398908-3,1397.82,1397.82,20141111,20141113,2.0
MU,1,4100003733,HQY,AOG,20141111,1000000106,RMB,B737NG,3290206-1,1254.43,1254.43,20141111,20141113,2.0
MU,1,4100003800,HQY,AOG,20141201,1000000141,RMB,B737NG,HG2050AC07,1,1,20141211,20150113,33.0
MU,1,4100003678,HQY,AOG,20141028,1000000141,RMB,B737-300,MC10-25-104,1,1,20141029,20141118,20.0
MU,1,4100003737,HQY,CRT,20141112,1000000225,RMB,B737NG,066-50029-1201,1,1,20141112,20141211,29.0
MU,1,4100003750,HQY,AOG,20141113,1000000106,RMB,B737NG,MXP410-1,1,1,20141114,20141125,11.0
MU,1,4100003587,HQY,AOG,20140929,1000000106,RMB,B737NG,2-7462-3,1,1,20141008,20141009,1.0
MU,1,4100003760,HQY,AOG,20141115,1000000155,RMB,B737NG,398908-3,1,1,20141115,20141128,13.0
MU,1,4100003761,HQY,AOG,20141116,1000000106,RMB,B737NG,398908-3,1,1,20141118,20141229,41.0
MU,1,4100003689,HQY,AOG,20141101,1000000012,RMB,B737NG,2612312-1,17136.8,17136.8,20141105,20141117,12.0
MU,1,4100003772,HQY,AOG,20141119,1000000012,RMB,B737NG,31-9289-1,7636.16,7636.16,20141120,20141217,27.0
MU,1,4100003606,HQY,AOG,20140930,1000000106,RMB,B737NG,607518-2,1,1,20140930,20141118,49.0
MU,1,4100003693,HQY,NOR,20141103,1000000155,RMB,B737NG,622-8973-001,9984.79,9984.79,20141105,20141112,7.0
MU,1,4100003824,HQY,CRT,20141208,1000000141,RMB,B737NG,183A0103-11,1,1,20141208,20150116,39.0
MU,1,4100003867,HQY,CRT,20141225,1000000106,RMB,B737-300,801307-06,1,1,20141225,20150108,14.0
MU,1,4100003865,HQY,AOG,20141225,1000000142,RMB,B737NG,2612312-1,1,1,20150106,20150122,16.0
MU,1,4100003830,HQY,CRT,20141212,1000000155,RMB,B737NG,C16221KA02,60888.77,60888.77,20141212,20150107,26.0
MU,1,4100003875,HQY,AOG,20141231,1000000106,RMB,B737NG,2041444-0401,44159.59,44159.59,20150123,20150126,3.0
MU,1,4100003807,HQY,CRT,20141202,1000000155,RMB,B737NG,5145-1-77,1,1,20141203,20141203,1.0
MU,1,4100003842,HQY,CRT,20141218,1000000155,RMB,B737NG,51090160-1,46770.69,46770.69,20141218,20150114,27.0
MU,1,4100003810,HQY,EXP,20141203,1000000027,RMB,B737NG,761574B,450489.33,450489.33,20141204,20150406,123.0
MU,1,4100003850,HQY,AOG,20141219,1000000155,RMB,B737NG,233A2222-51,25797.11,25797.11,20141220,20150202,44.0
MU,1,4100003848,HQY,CRT,20141219,1000000142,RMB,B737NG,1019439-1-001,91610.26,91610.26,20141219,20150114,26.0
MU,1,4100003808,HQY,AOG,20141203,1000000155,RMB,B737NG,761574B,1,1,20141203,20141203,1.0
MU,1,4100003813,HQY,CRT,20141204,1000000155,RMB,B737NG,67-2906-002,419.55,419.55,20141204,20141204,1.0
MU,1,4100003859,HQY,CRT,20141222,1000000155,RMB,B737NG,761574B,320465.6,320465.6,20141222,20150112,21.0
MU,1,4100003818,HQY,CRT,20141205,1000000155,RMB,B737NG,822-1604-101,49989.53,49989.53,20141205,20141209,4.0
MU,1,4100003822,HQY,CRT,20141208,1000000155,RMB,B737NG,761574B,168806.33,168806.33,20141208,20141219,11.0
MU,1,4100003823,HQY,AOG,20141208,1000000155,RMB,B737NG,1-002-0102-2090,26509.81,26509.81,20141208,20141218,10.0
MU,1,4100008951,HQY,AOG,20180104,1000000155,RMB,B737NG,C16786GA02,34330.9,34330.9,20180105,20181129,328.0
MU,1,4100008952,HQY,AOG,20180104,1000000575,RMB,B737NG,980-4750-009,5518.08,5518.08,20180105,20180110,5.0
MU,1,4100009088,HQY,NOR,20180128,1000000141,RMB,B737NG,273A3610-5,1,1,20180129,20180326,56.0
MU,1,4100009033,HQY,AOG,20180116,1000000155,RMB,B737NG,276A2003-6,93060.76,93060.76,20180123,20180606,134.0
MU,1,4100009149,HQY,AOG,20180211,1000000142,RMB,B737NG,C16221KA02,7757.49,7757.49,20180211,20180217,6.0
MU,1,4100008958,HQY,NOR,20180105,1000000155,RMB,B737NG,67600014-1,45101.88,45101.88,20180108,20180301,52.0
MU,1,4100008974,HQY,CRT,20180106,1000000142,RMB,B737NG,42-935-2,25381.91,25381.91,20180108,20180116,8.0
MU,1,4100008976,HQY,CRT,20180107,1000000141,RMB,B737NG,965-0758-002,1,1,20180124,20180412,78.0
MU,1,4100009039,HQY,AOG,20180118,1000000141,RMB,B737NG,G6990-19,1,1,20180118,20180330,71.0
MU,1,4100009164,HQY,AOG,20180213,1000000155,RMB,B737NG,2651-278-21,10743.92,10743.92,20180215,20180313,26.0
MU,1,18GL88601,HQY,CRT,20180119,0000003381,USD,B737NG,174101-02-01,101,101,20180201,20190111,344.0
MU,1,18GL88602,HQY,CRT,20180119,0000003381,USD,B737NG,174101-02-01,201,201,20180201,20180704,153.0
MU,1,4100009103,HQY,AOG,20180201,1000000155,RMB,B737NG,67600014-1,45888.61,45888.61,20180202,20180330,56.0
MU,1,4100009046,HQY,CRT,20180119,1000000142,RMB,B737NG,MXP410-1,2845.42,2845.42,20180119,20180119,1.0
MU,1,4100009056,HQY,AOG,20180120,1000000155,RMB,B737NG,2061-15-1,8105.94,8105.94,20180122,20180202,11.0
MU,1,4100009055,HQY,CRT,20180120,1000000155,RMB,B737NG,67600014-1,36136.4,36136.4,20180121,20180306,44.0
MU,1,4100009108,HQY,AOG,20180201,1000000575,RMB,B737NG,822-1604-101,23234.67,23234.67,20180202,20180205,3.0
MU,1,4100009161,HQY,AOG,20180213,1000000575,RMB,B737NG,18-1738-12,5582.85,5582.85,20180213,20180309,24.0
MU,1,4100009169,HQY,AOG,20180214,1000000155,RMB,B737NG,2061-15-1,98401.26,98401.26,20180219,20180705,136.0
MU,1,4100009179,HQY,CRT,20180216,1000000575,RMB,B737NG,822-1604-101,56578.06,56578.06,20180222,20180226,4.0
MU,1,4100008998,HQY,AOG,20180111,1000000141,RMB,B737NG,3289562-5,1,1,20180117,20180409,82.0
MU,1,4100009110,HQY,AOG,20180202,1000000575,RMB,B737NG,50140-1,5438.36,5438.36,20180205,20180315,38.0
MU,1,4100009113,HQY,EXP,20180204,1000000575,RMB,B737NG,3291828-1,15153.69,15153.69,20180204,20180226,22.0
MU,1,4100009114,HQY,CRT,20180204,1000000155,RMB,B737NG,2118966-222,84705.02,84705.02,20180204,20180227,23.0
MU,1,4100009134,HQY,AOG,20180208,1000000155,RMB,B737NG,18-1738-12,13091.49,13091.49,20180208,20180404,55.0
MU,1,4100009075,HQY,AOG,20180125,1000000575,RMB,B737NG,273A3610-4,42513.07,42513.07,20180126,20180315,48.0
MU,1,4100009127,HQY,AOG,20180206,1000000141,RMB,B737NG,C07202-3,1,1,20180212,20181112,273.0
MU,1,4100009141,HQY,AOG,20180209,1000000575,RMB,B737NG,G6992-02,3600.99,3600.99,20180222,20180227,5.0
MU,1,4100009086,HQY,EXP,20180127,1000000575,RMB,B737NG,273A3610-4,90171.32,90171.32,20180129,20180329,59.0
MU,1,4100009386,HQY,AOG,20180329,1000000142,RMB,B737NG,803163-13,1890.76,1890.76,20180402,20180409,7.0
MU,1,4100009315,HQY,CRT,20180319,1000000142,RMB,B737NG,P665A0001-01,2048.22,2048.22,20180321,20180321,1.0
MU,1,4100009397,HQY,AOG,20180330,1000000575,RMB,B737NG,3888058-7,581.09,581.09,20180331,20180408,8.0
MU,1,4100009239,HQY,AOG,20180301,1000000575,RMB,B737NG,071-01503-2601,4623.63,4623.63,20180302,20180312,10.0
MU,1,4100009231,HQY,AOG,20180228,1000000141,RMB,B737NG,080-20705-01,1,1,20180228,20180402,33.0
MU,1,4100009237,HQY,AOG,20180301,1000000155,RMB,B737NG,396498-2,55126.54,55126.54,20180305,20180423,49.0
MU,1,18GL88610,HQY,AOG,20180326,0000001156,USD,B737NG,2-8041-1,101,101,20180801,20180802,1.0
MU,1,4100009518,HQY,AOG,20180428,1000000575,RMB,B737NG,4082260-937,309885.79,309885.79,20180428,20180605,38.0
MU,1,4100009520,HQY,AOG,20180429,1000000575,RMB,B737NG,67600014-1,5664.41,5664.41,20180429,20180504,5.0
MU,1,4100009598,HQY,NOR,20180512,1000000141,RMB,B737NG,822-1710-001,1,1,20180512,20180514,2.0
MU,1,4100009538,HQY,AOG,20180504,1000000141,RMB,B737NG,4082730-901,1,1,20180505,20181029,177.0
MU,1,4100009496,HQY,AOG,20180423,1000000141,RMB,B737NG,7517900-10012,1,1,20180504,20180806,94.0
MU,1,4100009551,HQY,AOG,20180505,1000000155,RMB,B737NG,5145-1-86,25648.43,25648.43,20180505,20180522,17.0
MU,1,4100009445,HQY,CRT,20180413,1000000155,RMB,B737NG,4081600-940,54356.11,54356.11,20180413,20180418,5.0
MU,1,4100009497,HQY,AOG,20180423,1000000141,RMB,B737NG,7517900-10012,1,1,20180424,20181203,223.0
MU,1,4100009507,HQY,CRT,20180424,1000000575,RMB,B737NG,4082730-901,64686.53,64686.53,20180426,20180615,50.0
MU,1,4100009571,HQY,AOG,20180508,1000000575,RMB,B737NG,822-1604-101,34218.84,34218.84,20180509,20180514,5.0
MU,1,4100009420,HQY,NOR,20180405,1000000575,RMB,B737-300,1151968-1,15171.93,15171.93,20180406,20180503,27.0
MU,1,4100009455,HQY,AOG,20180414,1000000575,RMB,B737NG,C16786HA02,13967.62,13967.62,20180417,20180427,10.0
MU,1,4100009508,HQY,NOR,20180425,1000000141,RMB,B737-300,473957-4,1,1,20180427,20180918,144.0
MU,1,4100002146,HQY,CRT,20130417,1000000155,RMB,B737NG,2-8041-1,24600.56,24600.56,20130417,20130628,72.0
MU,1,4100002222,HQY,AOG,20130516,1000000155,RMB,B737NG,980-4700-042,28428.5,28428.5,20130516,20130529,13.0
MU,1,4100002139,HQY,AOG,20130416,1000000141,RMB,B737NG,3214446-4,1,1,20130426,20130718,83.0
MU,1,4100002265,HQY,CRT,20130603,1000000155,RMB,B737NG,398908-3,1,1,20130603,20130605,2.0
MU,1,4100002263,HQY,AOG,20130601,1000000106,RMB,B737NG,822-1710-001,1,1,20130604,20130605,1.0
MU,1,4100002193,HQY,AOG,20130507,1000000155,RMB,B737NG,822-1604-101,1001,1001,20130509,20130510,1.0
MU,1,4100002189,HQY,CRT,20130506,1000000155,RMB,B737NG,174101-02-01,74353.74,74353.74,20130510,20130627,48.0
MU,1,4100002271,HQY,CRT,20130604,1000000142,RMB,B737NG,83000-05604,30841.51,30841.51,20130605,20130717,42.0
MU,1,4100002152,HQY,CRT,20130419,1000000155,RMB,B737NG,4082260-937,538014.42,538014.42,20130419,20130523,34.0
MU,1,4100002153,HQY,CRT,20130420,1000000142,RMB,B737NG,5145-1-64,1,1,20130420,20130829,131.0
MU,1,4100002192,HQY,AOG,20130507,1000000155,RMB,B737NG,65-52820-2,6071.62,6071.62,20130509,20130510,1.0
MU,1,4100002191,HQY,CRT,20130507,1000000225,RMB,B737NG,174101-02-01,1,1,20130507,20130701,55.0
MU,1,4100002235,HQY,CRT,20130522,1000000155,RMB,B737NG,66087,115751.15,115751.15,20130522,20130715,54.0
MU,1,4100002230,HQY,AOG,20130519,1000000142,RMB,B737NG,69-78214-3,49471.7,49471.7,20130520,20130820,92.0
MU,1,4100002274,HQY,AOG,20130605,1000000142,RMB,B737NG,2612312-1,1,1,20130605,20130605,1.0
MU,1,4100002275,HQY,AOG,20130605,1000000142,RMB,B737NG,2612312-1,1,1,20130605,20130605,1.0
MU,1,4100002282,HQY,CRT,20130605,1000000155,RMB,B737NG,2206400-2,23111.2,23111.2,20130605,20130711,36.0
MU,1,4100002158,HQY,CRT,20130422,1000000142,RMB,B737NG,2-8041-1,38133.02,38133.02,20130423,20140117,269.0
MU,1,4100002159,HQY,CRT,20130422,1000000142,RMB,B737NG,2-8041-1,47145.28,47145.28,20130423,20130801,100.0
MU,1,4100002194,HQY,AOG,20130508,1000000225,RMB,B737NG,2A7206B,0,0,20130509,20131030,174.0
MU,1,4100002157,HQY,CRT,20130422,1000000225,RMB,B737NG,3214552-5,1,1,20130422,20130521,29.0
MU,1,4100002264,HQY,EXP,20130603,1000000155,RMB,B737NG,158300-101,43885.14,43885.14,20130603,20130617,14.0
MU,1,4100002165,HQY,AOG,20130424,1000000225,RMB,B737NG,2118966-222,0,0,20130425,20130710,76.0
MU,1,4100002206,HQY,CRT,20130511,1000000142,RMB,B737NG,2-8041-1,28132.07,28132.07,20130515,20130709,55.0
MU,1,4100002207,HQY,CRT,20130511,1000000142,RMB,B737NG,2-8041-1,27566.04,27566.04,20130515,20130709,55.0
MU,1,4100002126,HQY,CRT,20130409,1000000155,RMB,B737NG,066-50029-1101,120365.97,120365.97,20130409,20130530,51.0
MU,1,4100002200,HQY,CRT,20130510,1000000155,RMB,B737NG,66087,6713.64,6713.64,20130512,20130514,2.0
MU,1,4100002210,HQY,CRT,20130513,1000000155,RMB,B737NG,182820-3,54966.42,54966.42,20130514,20130725,72.0
MU,1,4100002243,HQY,CRT,20130525,1000000142,RMB,B737NG,251A2430-17,142479.25,142479.25,20130525,20130709,45.0
MU,1,4100002287,HQY,CRT,20130608,1000000155,RMB,B737NG,2206400-2,123259.71,123259.71,20130609,20130624,15.0
MU,1,4100002209,HQY,CRT,20130513,1000000155,RMB,B737NG,182820-3,54400.38,54400.38,20130514,20130725,72.0
MU,1,4100002128,HQY,NOR,20130410,1000000106,RMB,B737NG,RDAV7091-01,1,1,20130410,20130712,93.0
MU,1,4100002169,HQY,CRT,20130426,1000000142,RMB,B737NG,5145-1-64,38996.23,38996.23,20130426,20130521,25.0
MU,1,4100002208,HQY,CRT,20130513,1000000142,RMB,B737NG,285A1300-1,48820.75,48820.75,20130513,20130606,24.0
MU,1,4100002285,HQY,EXP,20130607,1000000155,RMB,B737NG,645172-2,133649.32,133649.32,20130608,20130816,69.0
MU,1,4100002170,HQY,CRT,20130427,1000000155,RMB,B737NG,35000-00-01,35096.82,35096.82,20130429,20130529,30.0
MU,1,4100002212,HQY,CRT,20130514,1000000142,RMB,B737NG,822-1567-101,68726.41,68726.41,20130514,20130703,50.0
MU,1,4100002215,HQY,AOG,20130515,1000000142,RMB,B737NG,066-50000-2221,157162.26,157162.26,20130515,20130530,15.0
MU,1,4100002171,HQY,CRT,20130427,1000000155,RMB,B737NG,176200-01-01,541975.54,541975.54,20130429,20130531,32.0
